Shift LUT?,Intercept SE, Slope SE, Ex LUT Interpolation, Em LUT Interpolation,Ex LUT Split, Em LUT Split, Constant Diode, 310 nm, 320 nm, 330 nm, 340 nm
False,plus,plus,linear,cubic,even,even,False,380,0.624910006,0.56015471178,0.647386638487,0.620104048137
False,plus,plus,linear,cubic,even,even,False,390,0.624910006,0.515176393552,0.637378730683,0.611516937765
False,plus,plus,linear,cubic,even,even,False,400,0.624910006,0.48570135864,0.576838248921,0.570296557621
False,plus,plus,linear,cubic,even,even,False,410,0.624910006,0.332797026145,0.477715166459,0.522115669008
False,plus,plus,linear,cubic,even,even,False,420,0.624910006,0.203094837353,0.362034609695,0.447179313909
False,plus,plus,linear,cubic,even,even,True,350,0.610672813254,0.55164099345,0.632165566786,0.590184802538
False,plus,plus,linear,cubic,even,even,True,360,0.610672813254,0.551372385752,0.637751424869,0.59076434716
False,plus,plus,linear,cubic,even,even,True,370,0.610672813254,0.570719846734,0.640873906027,0.5993533026
False,plus,plus,linear,cubic,even,even,True,380,0.610672813254,0.567470641166,0.65577707315,0.615794758508
False,plus,plus,linear,cubic,even,even,True,390,0.610672813254,0.518423793495,0.644952766623,0.606223500242
False,plus,plus,linear,cubic,even,even,True,400,0.610672813254,0.484467120496,0.582538037859,0.565192180791
False,plus,plus,linear,cubic,even,even,True,410,0.610672813254,0.329441369448,0.481457352725,0.51871725596
False,plus,plus,linear,cubic,even,even,True,420,0.610672813254,0.198673708037,0.364033347187,0.443016043166
False,plus,plus,linear,cubic,even,odd,False,350,0.609232959044,0.545899514156,0.622841483313,0.584939343852
False,plus,plus,linear,cubic,even,odd,False,360,0.609232959044,0.545542944725,0.62884363894,0.586214085509
False,plus,plus,linear,cubic,even,odd,False,370,0.609232959044,0.563938927228,0.632261642625,0.595399042866
False,plus,plus,linear,cubic,even,odd,False,380,0.609232959044,0.560510875682,0.647399355668,0.612551354694
False,plus,plus,linear,cubic,even,odd,False,390,0.609232959044,0.515503046512,0.637743200762,0.604463269293
False,plus,plus,linear,cubic,even,odd,False,400,0.609232959044,0.485933155085,0.577529156655,0.564084333599
False,plus,plus,linear,cubic,even,odd,False,410,0.609232959044,0.332619242511,0.479043377062,0.517250747511
False,plus,plus,linear,cubic,even,odd,False,420,0.609232959044,0.201657564553,0.363298728138,0.443641604536
False,plus,plus,linear,cubic,even,odd,True,350,0.595330848079,0.552021544337,0.631708302432,0.582498668819
False,plus,plus,linear,cubic,even,odd,True,360,0.595330848079,0.551829502742,0.637531423323,0.583278721462
False,plus,plus,linear,cubic,even,odd,True,370,0.595330848079,0.571183395191,0.64064394292,0.591813733841
False,plus,plus,linear,cubic,even,odd,True,380,0.595330848079,0.567836332517,0.655781450418,0.608288925737
False,plus,plus,linear,cubic,even,odd,True,390,0.595330848079,0.518760766019,0.645312627193,0.599226518055
False,plus,plus,linear,cubic,even,odd,True,400,0.595330848079,0.484695470802,0.583221450109,0.559030607498
False,plus,plus,linear,cubic,even,odd,True,410,0.595330848079,0.329259172697,0.482778915104,0.513877277784
False,plus,plus,linear,cubic,even,odd,True,420,0.595330848079,0.197236012397,0.36527886321,0.439498332959
False,plus,plus,linear,cubic,odd,none,False,350,0.615495824032,0.545740176948,0.623755748885,0.589074816004
False,plus,plus,linear,cubic,odd,none,False,360,0.615495824032,0.545214921144,0.629498027377,0.590103907693
False,plus,plus,linear,cubic,odd,none,False,370,0.615495824032,0.563629939296,0.632979611037,0.599327380071
False,plus,plus,linear,cubic,odd,none,False,380,0.615495824032,0.560224376765,0.647994154354,0.616434517562
False,plus,plus,linear,cubic,odd,none,False,390,0.615495824032,0.515212833819,0.638101576619,0.608040507989
False,plus,plus,linear,cubic,odd,none,False,400,0.615495824032,0.485601514792,0.577584213116,0.567191630059
False,plus,plus,linear,cubic,odd,none,False,410,0.615495824032,0.332588441878,0.478679413465,0.519617604102
False,plus,plus,linear,cubic,odd,none,False,420,0.615495824032,0.202357541529,0.362924454133,0.445290704098
False,plus,plus,linear,cubic,odd,none,True,350,0.601454979184,0.551859790954,0.632638183978,0.58662299908
False,plus,plus,linear,cubic,odd,none,True,360,0.601454979184,0.551494527249,0.638198586995,0.587156191704
False,plus,plus,linear,cubic,odd,none,True,370,0.601454979184,0.570867166439,0.641374603551,0.595723432569
False,plus,plus,linear,cubic,odd,none,True,380,0.601454979184,0.567541961328,0.656387640691,0.612149322527
False,plus,plus,linear,cubic,odd,none,True,390,0.601454979184,0.518464640902,0.645679761714,0.602777008476
False,plus,plus,linear,cubic,odd,none,True,400,0.601454979184,0.484366191705,0.583284916967,0.562115475624
False,plus,plus,linear,cubic,odd,none,True,410,0.601454979184,0.329234106602,0.482423287421,0.516236722144
False,plus,plus,linear,cubic,odd,none,True,420,0.601454979184,0.197940039684,0.364919904869,0.441143789832
False,plus,plus,linear,cubic,odd,even,False,350,0.624910006,0.545523240552,0.623285873498,0.592649195875
False,plus,plus,linear,cubic,odd,even,False,360,0.624910006,0.545095376038,0.629051789045,0.593726081213
False,plus,plus,linear,cubic,odd,even,False,370,0.624910006,0.563485399869,0.632480435401,0.602976255973
False,plus,plus,linear,cubic,odd,even,False,380,0.624910006,0.56015471178,0.647386638487,0.620104048137
False,plus,plus,linear,cubic,odd,even,False,390,0.624910006,0.515176393552,0.637378730683,0.611516937765
False,plus,plus,linear,cubic,odd,even,False,400,0.624910006,0.48570135864,0.576838248921,0.570296557621
False,plus,plus,linear,cubic,odd,even,False,410,0.624910006,0.332797026145,0.477715166459,0.522115669008
False,plus,plus,linear,cubic,odd,even,False,420,0.624910006,0.203094837353,0.362034609695,0.447179313909
False,plus,plus,linear,cubic,odd,even,True,350,0.610672813254,0.55164099345,0.632165566786,0.590184802538
False,plus,plus,linear,cubic,odd,even,True,360,0.610672813254,0.551372385752,0.637751424869,0.59076434716
False,plus,plus,linear,cubic,odd,even,True,370,0.610672813254,0.570719846734,0.640873906027,0.5993533026
False,plus,plus,linear,cubic,odd,even,True,380,0.610672813254,0.567470641166,0.65577707315,0.615794758508
False,plus,plus,linear,cubic,odd,even,True,390,0.610672813254,0.518423793495,0.644952766623,0.606223500242
False,plus,plus,linear,cubic,odd,even,True,400,0.610672813254,0.484467120496,0.582538037859,0.565192180791
False,plus,plus,linear,cubic,odd,even,True,410,0.610672813254,0.329441369448,0.481457352725,0.51871725596
False,plus,plus,linear,cubic,odd,even,True,420,0.610672813254,0.198673708037,0.364033347187,0.443016043166
False,plus,plus,linear,cubic,odd,odd,False,350,0.609232959044,0.545899514156,0.622841483313,0.584939343852
False,plus,plus,linear,cubic,odd,odd,False,360,0.609232959044,0.545542944725,0.62884363894,0.586214085509
False,plus,plus,linear,cubic,odd,odd,False,370,0.609232959044,0.563938927228,0.632261642625,0.595399042866
False,plus,plus,linear,cubic,odd,odd,False,380,0.609232959044,0.560510875682,0.647399355668,0.612551354694
False,plus,plus,linear,cubic,odd,odd,False,390,0.609232959044,0.515503046512,0.637743200762,0.604463269293
False,plus,plus,linear,cubic,odd,odd,False,400,0.609232959044,0.485933155085,0.577529156655,0.564084333599
False,plus,plus,linear,cubic,odd,odd,False,410,0.609232959044,0.332619242511,0.479043377062,0.517250747511
False,plus,plus,linear,cubic,odd,odd,False,420,0.609232959044,0.201657564553,0.363298728138,0.443641604536
False,plus,plus,linear,cubic,odd,odd,True,350,0.595330848079,0.552021544337,0.631708302432,0.582498668819
False,plus,plus,linear,cubic,odd,odd,True,360,0.595330848079,0.551829502742,0.637531423323,0.583278721462
False,plus,plus,linear,cubic,odd,odd,True,370,0.595330848079,0.571183395191,0.64064394292,0.591813733841
False,plus,plus,linear,cubic,odd,odd,True,380,0.595330848079,0.567836332517,0.655781450418,0.608288925737
False,plus,plus,linear,cubic,odd,odd,True,390,0.595330848079,0.518760766019,0.645312627193,0.599226518055
False,plus,plus,linear,cubic,odd,odd,True,400,0.595330848079,0.484695470802,0.583221450109,0.559030607498
False,plus,plus,linear,cubic,odd,odd,True,410,0.595330848079,0.329259172697,0.482778915104,0.513877277784
False,plus,plus,linear,cubic,odd,odd,True,420,0.595330848079,0.197236012397,0.36527886321,0.439498332959
False,plus,plus,slinear,linear,none,none,False,350,0.616531612573,0.544903053679,0.622782631247,0.588686567545
False,plus,plus,slinear,linear,none,none,False,360,0.616531612573,0.544402951482,0.628552840263,0.58974882201
False,plus,plus,slinear,linear,none,none,False,370,0.616531612573,0.562818423735,0.632046550499,0.599000084547
False,plus,plus,slinear,linear,none,none,False,380,0.616531612573,0.559421476797,0.647043043368,0.616100404451
False,plus,plus,slinear,linear,none,none,False,390,0.616531612573,0.514496239559,0.637187603247,0.607727055337
False,plus,plus,slinear,linear,none,none,False,400,0.616531612573,0.484936960052,0.576770743017,0.566889304469
False,plus,plus,slinear,linear,none,none,False,410,0.616531612573,0.332105407434,0.477996098548,0.519317254943
False,plus,plus,slinear,linear,none,none,False,420,0.616531612573,0.202027662327,0.362379931549,0.445013787363
False,plus,plus,slinear,linear,none,none,True,350,0.602464950415,0.551011980813,0.631650358767,0.586234703723
False,plus,plus,slinear,linear,none,none,True,360,0.602464950415,0.550671947988,0.637239356695,0.586801166928
False,plus,plus,slinear,linear,none,none,True,370,0.602464950415,0.570043892517,0.640428090308,0.595396383734
False,plus,plus,slinear,linear,none,none,True,380,0.602464950415,0.566727403657,0.655422960977,0.611815667403
False,plus,plus,slinear,linear,none,none,True,390,0.602464950415,0.517742383437,0.644753548449,0.602464229396
False,plus,plus,slinear,linear,none,none,True,400,0.602464950415,0.483702460131,0.582462046719,0.561813590895
False,plus,plus,slinear,linear,none,none,True,410,0.602464950415,0.328754791149,0.481732907879,0.515935974208
False,plus,plus,slinear,linear,none,none,True,420,0.602464950415,0.197616160493,0.36437042139,0.440867304399
False,plus,plus,slinear,linear,none,even,False,350,0.62533709305,0.542825179831,0.620805443842,0.591426941645
False,plus,plus,slinear,linear,none,even,False,360,0.62533709305,0.542376172318,0.626558822147,0.592503179793
False,plus,plus,slinear,linear,none,even,False,370,0.62533709305,0.560695488673,0.630003882306,0.60176134475
False,plus,plus,slinear,linear,none,even,False,380,0.62533709305,0.557343082366,0.644845121759,0.618848809542
False,plus,plus,slinear,linear,none,even,False,390,0.62533709305,0.512567002456,0.63489044041,0.610296701804
False,plus,plus,slinear,linear,none,even,False,400,0.62533709305,0.483182155902,0.57461154322,0.569179140944
False,plus,plus,slinear,linear,none,even,False,410,0.62533709305,0.330926221267,0.475893016051,0.521118258158
False,plus,plus,slinear,linear,none,even,False,420,0.62533709305,0.201698387332,0.360638451374,0.446335251896
False,plus,plus,slinear,linear,none,even,True,350,0.611089484211,0.548907748765,0.629645598967,0.588963703346
False,plus,plus,slinear,linear,none,even,True,360,0.611089484211,0.548617089476,0.6352194079,0.58954323595
False,plus,plus,slinear,linear,none,even,True,370,0.611089484211,0.567889482976,0.638359567795,0.598141140626
False,plus,plus,slinear,linear,none,even,True,380,0.611089484211,0.564618056082,0.653197518433,0.614543573825
False,plus,plus,slinear,linear,none,even,True,390,0.611089484211,0.515795593255,0.642430194903,0.605009690417
False,plus,plus,slinear,linear,none,even,True,400,0.611089484211,0.48195179321,0.580285146507,0.564080744037
False,plus,plus,slinear,linear,none,even,True,410,0.611089484211,0.327586168567,0.47961698597,0.517723266378
False,plus,plus,slinear,linear,none,even,True,420,0.611089484211,0.197301425691,0.362625851481,0.442177195754
False,plus,plus,slinear,linear,none,odd,False,350,0.610804758156,0.541629960576,0.61943898726,0.583262073658
False,plus,plus,slinear,linear,none,odd,False,360,0.610804758156,0.54126108137,0.625396772081,0.584514101405
False,plus,plus,slinear,linear,none,odd,False,370,0.610804758156,0.559485633404,0.628757654649,0.593639553917
False,plus,plus,slinear,linear,none,odd,False,380,0.610804758156,0.556047249943,0.643744688223,0.610669184387
False,plus,plus,slinear,linear,none,odd,False,390,0.610804758156,0.511381082816,0.634094759478,0.602560973062
False,plus,plus,slinear,linear,none,odd,False,400,0.610804758156,0.481916699939,0.574127144833,0.562232268473
False,plus,plus,slinear,linear,none,odd,False,410,0.610804758156,0.329733800211,0.476060964498,0.515387595939
False,plus,plus,slinear,linear,none,odd,False,420,0.610804758156,0.199746494782,0.360836096399,0.441813735234
False,plus,plus,slinear,linear,none,odd,True,350,0.596862327095,0.547694360021,0.628249037321,0.580822857791
False,plus,plus,slinear,linear,none,odd,True,360,0.596862327095,0.547488427837,0.634028485374,0.581581436393
False,plus,plus,slinear,linear,none,odd,True,370,0.596862327095,0.566663108887,0.637084724714,0.590058417646
False,plus,plus,slinear,linear,none,odd,True,380,0.596862327095,0.563304581417,0.652070605185,0.606413406374
False,plus,plus,slinear,linear,none,odd,True,390,0.596862327095,0.514605897937,0.641612831017,0.597334946861
False,plus,plus,slinear,linear,none,odd,True,400,0.596862327095,0.48068354224,0.579779682303,0.557190194996
False,plus,plus,slinear,linear,none,odd,True,410,0.596862327095,0.326399508699,0.47976926793,0.512022945661
False,plus,plus,slinear,linear,none,odd,True,420,0.596862327095,0.195365663167,0.362802136577,0.437687220083
False,plus,plus,slinear,linear,even,none,False,350,0.616531612573,0.544903053679,0.622782631247,0.588686567545
False,plus,plus,slinear,linear,even,none,False,360,0.616531612573,0.544402951482,0.628552840263,0.58974882201
False,plus,plus,slinear,linear,even,none,False,370,0.616531612573,0.562818423735,0.632046550499,0.599000084547
False,plus,plus,slinear,linear,even,none,False,380,0.616531612573,0.559421476797,0.647043043368,0.616100404451
False,plus,plus,slinear,linear,even,none,False,390,0.616531612573,0.514496239559,0.637187603247,0.607727055337
False,plus,plus,slinear,linear,even,none,False,400,0.616531612573,0.484936960052,0.576770743017,0.566889304469
False,plus,plus,slinear,linear,even,none,False,410,0.616531612573,0.332105407434,0.477996098548,0.519317254943
False,plus,plus,slinear,linear,even,none,False,420,0.616531612573,0.202027662327,0.362379931549,0.445013787363
False,plus,plus,slinear,linear,even,none,True,350,0.602464950415,0.551011980813,0.631650358767,0.586234703723
False,plus,plus,slinear,linear,even,none,True,360,0.602464950415,0.550671947988,0.637239356695,0.586801166928
False,plus,plus,slinear,linear,even,none,True,370,0.602464950415,0.570043892517,0.640428090308,0.595396383734
False,plus,plus,slinear,linear,even,none,True,380,0.602464950415,0.566727403657,0.655422960977,0.611815667403
False,plus,plus,slinear,linear,even,none,True,390,0.602464950415,0.517742383437,0.644753548449,0.602464229396
False,plus,plus,slinear,linear,even,none,True,400,0.602464950415,0.483702460131,0.582462046719,0.561813590895
False,plus,plus,slinear,linear,even,none,True,410,0.602464950415,0.328754791149,0.481732907879,0.515935974208
False,plus,plus,slinear,linear,even,none,True,420,0.602464950415,0.197616160493,0.36437042139,0.440867304399
False,plus,plus,slinear,linear,even,even,False,350,0.62533709305,0.542825179831,0.620805443842,0.591426941645
False,plus,plus,slinear,linear,even,even,False,360,0.62533709305,0.542376172318,0.626558822147,0.592503179793
False,plus,plus,slinear,linear,even,even,False,370,0.62533709305,0.560695488673,0.630003882306,0.60176134475
False,plus,plus,slinear,linear,even,even,False,380,0.62533709305,0.557343082366,0.644845121759,0.618848809542
False,plus,plus,slinear,linear,even,even,False,390,0.62533709305,0.512567002456,0.63489044041,0.610296701804
False,plus,plus,slinear,linear,even,even,False,400,0.62533709305,0.483182155902,0.57461154322,0.569179140944
False,plus,plus,slinear,linear,even,even,False,410,0.62533709305,0.330926221267,0.475893016051,0.521118258158
False,plus,plus,slinear,linear,even,even,False,420,0.62533709305,0.201698387332,0.360638451374,0.446335251896
False,plus,plus,slinear,linear,even,even,True,350,0.611089484211,0.548907748765,0.629645598967,0.588963703346
False,plus,plus,slinear,linear,even,even,True,360,0.611089484211,0.548617089476,0.6352194079,0.58954323595
False,plus,plus,slinear,linear,even,even,True,370,0.611089484211,0.567889482976,0.638359567795,0.598141140626
False,plus,plus,slinear,linear,even,even,True,380,0.611089484211,0.564618056082,0.653197518433,0.614543573825
False,plus,plus,slinear,linear,even,even,True,390,0.611089484211,0.515795593255,0.642430194903,0.605009690417
False,plus,plus,slinear,linear,even,even,True,400,0.611089484211,0.48195179321,0.580285146507,0.564080744037
False,plus,plus,slinear,linear,even,even,True,410,0.611089484211,0.327586168567,0.47961698597,0.517723266378
False,plus,plus,slinear,linear,even,even,True,420,0.611089484211,0.197301425691,0.362625851481,0.442177195754
False,plus,plus,slinear,linear,even,odd,False,350,0.610804758156,0.541629960576,0.61943898726,0.583262073658
False,plus,plus,slinear,linear,even,odd,False,360,0.610804758156,0.54126108137,0.625396772081,0.584514101405
False,plus,plus,slinear,linear,even,odd,False,370,0.610804758156,0.559485633404,0.628757654649,0.593639553917
False,plus,plus,slinear,linear,even,odd,False,380,0.610804758156,0.556047249943,0.643744688223,0.610669184387
False,plus,plus,slinear,linear,even,odd,False,390,0.610804758156,0.511381082816,0.634094759478,0.602560973062
False,plus,plus,slinear,linear,even,odd,False,400,0.610804758156,0.481916699939,0.574127144833,0.562232268473
False,plus,plus,slinear,linear,even,odd,False,410,0.610804758156,0.329733800211,0.476060964498,0.515387595939
False,plus,plus,slinear,linear,even,odd,False,420,0.610804758156,0.199746494782,0.360836096399,0.441813735234
False,plus,plus,slinear,linear,even,odd,True,350,0.596862327095,0.547694360021,0.628249037321,0.580822857791
False,plus,plus,slinear,linear,even,odd,True,360,0.596862327095,0.547488427837,0.634028485374,0.581581436393
False,plus,plus,slinear,linear,even,odd,True,370,0.596862327095,0.566663108887,0.637084724714,0.590058417646
False,plus,plus,slinear,linear,even,odd,True,380,0.596862327095,0.563304581417,0.652070605185,0.606413406374
False,plus,plus,slinear,linear,even,odd,True,390,0.596862327095,0.514605897937,0.641612831017,0.597334946861
False,plus,plus,slinear,linear,even,odd,True,400,0.596862327095,0.48068354224,0.579779682303,0.557190194996
False,plus,plus,slinear,linear,even,odd,True,410,0.596862327095,0.326399508699,0.47976926793,0.512022945661
False,plus,plus,slinear,linear,even,odd,True,420,0.596862327095,0.195365663167,0.362802136577,0.437687220083
False,plus,plus,slinear,linear,odd,none,False,350,0.616531612573,0.544903053679,0.622782631247,0.588686567545
False,plus,plus,slinear,linear,odd,none,False,360,0.616531612573,0.544402951482,0.628552840263,0.58974882201
False,plus,plus,slinear,linear,odd,none,False,370,0.616531612573,0.562818423735,0.632046550499,0.599000084547
False,plus,plus,slinear,linear,odd,none,False,380,0.616531612573,0.559421476797,0.647043043368,0.616100404451
False,plus,plus,slinear,linear,odd,none,False,390,0.616531612573,0.514496239559,0.637187603247,0.607727055337
False,plus,plus,slinear,linear,odd,none,False,400,0.616531612573,0.484936960052,0.576770743017,0.566889304469
False,plus,plus,slinear,linear,odd,none,False,410,0.616531612573,0.332105407434,0.477996098548,0.519317254943
False,plus,plus,slinear,linear,odd,none,False,420,0.616531612573,0.202027662327,0.362379931549,0.445013787363
False,plus,plus,slinear,linear,odd,none,True,350,0.602464950415,0.551011980813,0.631650358767,0.586234703723
False,plus,plus,slinear,linear,odd,none,True,360,0.602464950415,0.550671947988,0.637239356695,0.586801166928
False,plus,plus,slinear,linear,odd,none,True,370,0.602464950415,0.570043892517,0.640428090308,0.595396383734
False,plus,plus,slinear,linear,odd,none,True,380,0.602464950415,0.566727403657,0.655422960977,0.611815667403
False,plus,plus,slinear,linear,odd,none,True,390,0.602464950415,0.517742383437,0.644753548449,0.602464229396
False,plus,plus,slinear,linear,odd,none,True,400,0.602464950415,0.483702460131,0.582462046719,0.561813590895
False,plus,plus,slinear,linear,odd,none,True,410,0.602464950415,0.328754791149,0.481732907879,0.515935974208
False,plus,plus,slinear,linear,odd,none,True,420,0.602464950415,0.197616160493,0.36437042139,0.440867304399
False,plus,plus,slinear,linear,odd,even,False,350,0.62533709305,0.542825179831,0.620805443842,0.591426941645
False,plus,plus,slinear,linear,odd,even,False,360,0.62533709305,0.542376172318,0.626558822147,0.592503179793
False,plus,plus,slinear,linear,odd,even,False,370,0.62533709305,0.560695488673,0.630003882306,0.60176134475
False,plus,plus,slinear,linear,odd,even,False,380,0.62533709305,0.557343082366,0.644845121759,0.618848809542
False,plus,plus,slinear,linear,odd,even,False,390,0.62533709305,0.512567002456,0.63489044041,0.610296701804
False,plus,plus,slinear,linear,odd,even,False,400,0.62533709305,0.483182155902,0.57461154322,0.569179140944
False,plus,plus,slinear,linear,odd,even,False,410,0.62533709305,0.330926221267,0.475893016051,0.521118258158
False,plus,plus,slinear,linear,odd,even,False,420,0.62533709305,0.201698387332,0.360638451374,0.446335251896
False,plus,plus,slinear,linear,odd,even,True,350,0.611089484211,0.548907748765,0.629645598967,0.588963703346
False,plus,plus,slinear,linear,odd,even,True,360,0.611089484211,0.548617089476,0.6352194079,0.58954323595
False,plus,plus,slinear,linear,odd,even,True,370,0.611089484211,0.567889482976,0.638359567795,0.598141140626
False,plus,plus,slinear,linear,odd,even,True,380,0.611089484211,0.564618056082,0.653197518433,0.614543573825
False,plus,plus,slinear,linear,odd,even,True,390,0.611089484211,0.515795593255,0.642430194903,0.605009690417
False,plus,plus,slinear,linear,odd,even,True,400,0.611089484211,0.48195179321,0.580285146507,0.564080744037
False,plus,plus,slinear,linear,odd,even,True,410,0.611089484211,0.327586168567,0.47961698597,0.517723266378
False,plus,plus,slinear,linear,odd,even,True,420,0.611089484211,0.197301425691,0.362625851481,0.442177195754
False,plus,plus,slinear,linear,odd,odd,False,350,0.610804758156,0.541629960576,0.61943898726,0.583262073658
False,plus,plus,slinear,linear,odd,odd,False,360,0.610804758156,0.54126108137,0.625396772081,0.584514101405
False,plus,plus,slinear,linear,odd,odd,False,370,0.610804758156,0.559485633404,0.628757654649,0.593639553917
False,plus,plus,slinear,linear,odd,odd,False,380,0.610804758156,0.556047249943,0.643744688223,0.610669184387
False,plus,plus,slinear,linear,odd,odd,False,390,0.610804758156,0.511381082816,0.634094759478,0.602560973062
False,plus,plus,slinear,linear,odd,odd,False,400,0.610804758156,0.481916699939,0.574127144833,0.562232268473
False,plus,plus,slinear,linear,odd,odd,False,410,0.610804758156,0.329733800211,0.476060964498,0.515387595939
False,plus,plus,slinear,linear,odd,odd,False,420,0.610804758156,0.199746494782,0.360836096399,0.441813735234
False,plus,plus,slinear,linear,odd,odd,True,350,0.596862327095,0.547694360021,0.628249037321,0.580822857791
False,plus,plus,slinear,linear,odd,odd,True,360,0.596862327095,0.547488427837,0.634028485374,0.581581436393
False,plus,plus,slinear,linear,odd,odd,True,370,0.596862327095,0.566663108887,0.637084724714,0.590058417646
False,plus,plus,slinear,linear,odd,odd,True,380,0.596862327095,0.563304581417,0.652070605185,0.606413406374
False,plus,plus,slinear,linear,odd,odd,True,390,0.596862327095,0.514605897937,0.641612831017,0.597334946861
False,plus,plus,slinear,linear,odd,odd,True,400,0.596862327095,0.48068354224,0.579779682303,0.557190194996
False,plus,plus,slinear,linear,odd,odd,True,410,0.596862327095,0.326399508699,0.47976926793,0.512022945661
False,plus,plus,slinear,linear,odd,odd,True,420,0.596862327095,0.195365663167,0.362802136577,0.437687220083
False,plus,plus,slinear,slinear,none,none,False,350,0.616531612573,0.544903053679,0.622782631247,0.588686567545
False,plus,plus,slinear,slinear,none,none,False,360,0.616531612573,0.544402951482,0.628552840263,0.58974882201
False,plus,plus,slinear,slinear,none,none,False,370,0.616531612573,0.562818423735,0.632046550499,0.599000084547
False,plus,plus,slinear,slinear,none,none,False,380,0.616531612573,0.559421476797,0.647043043368,0.616100404451
False,plus,plus,slinear,slinear,none,none,False,390,0.616531612573,0.514496239559,0.637187603247,0.607727055337
False,plus,plus,slinear,slinear,none,none,False,400,0.616531612573,0.484936960052,0.576770743017,0.566889304469
False,plus,plus,slinear,slinear,none,none,False,410,0.616531612573,0.332105407434,0.477996098548,0.519317254943
False,plus,plus,slinear,slinear,none,none,False,420,0.616531612573,0.202027662327,0.362379931549,0.445013787363
False,plus,plus,slinear,slinear,none,none,True,350,0.602464950415,0.551011980813,0.631650358767,0.586234703723
False,plus,plus,slinear,slinear,none,none,True,360,0.602464950415,0.550671947988,0.637239356695,0.586801166928
False,plus,plus,slinear,slinear,none,none,True,370,0.602464950415,0.570043892517,0.640428090308,0.595396383734
False,plus,plus,slinear,slinear,none,none,True,380,0.602464950415,0.566727403657,0.655422960977,0.611815667403
False,plus,plus,slinear,slinear,none,none,True,390,0.602464950415,0.517742383437,0.644753548449,0.602464229396
False,plus,plus,slinear,slinear,none,none,True,400,0.602464950415,0.483702460131,0.582462046719,0.561813590895
False,plus,plus,slinear,slinear,none,none,True,410,0.602464950415,0.328754791149,0.481732907879,0.515935974208
False,plus,plus,slinear,slinear,none,none,True,420,0.602464950415,0.197616160493,0.36437042139,0.440867304399
False,plus,plus,slinear,slinear,none,even,False,350,0.62533709305,0.542825179831,0.620805443842,0.591426941645
False,plus,plus,slinear,slinear,none,even,False,360,0.62533709305,0.542376172318,0.626558822147,0.592503179793
False,plus,plus,slinear,slinear,none,even,False,370,0.62533709305,0.560695488673,0.630003882306,0.60176134475
False,plus,plus,slinear,slinear,none,even,False,380,0.62533709305,0.557343082366,0.644845121759,0.618848809542
False,plus,plus,slinear,slinear,none,even,False,390,0.62533709305,0.512567002456,0.63489044041,0.610296701804
False,plus,plus,slinear,slinear,none,even,False,400,0.62533709305,0.483182155902,0.57461154322,0.569179140944
False,plus,plus,slinear,slinear,none,even,False,410,0.62533709305,0.330926221267,0.475893016051,0.521118258158
False,plus,plus,slinear,slinear,none,even,False,420,0.62533709305,0.201698387332,0.360638451374,0.446335251896
False,plus,plus,slinear,slinear,none,even,True,350,0.611089484211,0.548907748765,0.629645598967,0.588963703346
False,plus,plus,slinear,slinear,none,even,True,360,0.611089484211,0.548617089476,0.6352194079,0.58954323595
False,plus,plus,slinear,slinear,none,even,True,370,0.611089484211,0.567889482976,0.638359567795,0.598141140626
False,plus,plus,slinear,slinear,none,even,True,380,0.611089484211,0.564618056082,0.653197518433,0.614543573825
False,plus,plus,slinear,slinear,none,even,True,390,0.611089484211,0.515795593255,0.642430194903,0.605009690417
False,plus,plus,slinear,slinear,none,even,True,400,0.611089484211,0.48195179321,0.580285146507,0.564080744037
False,plus,plus,slinear,slinear,none,even,True,410,0.611089484211,0.327586168567,0.47961698597,0.517723266378
False,plus,plus,slinear,slinear,none,even,True,420,0.611089484211,0.197301425691,0.362625851481,0.442177195754
False,plus,plus,slinear,slinear,none,odd,False,350,0.610804758156,0.541629960576,0.61943898726,0.583262073658
False,plus,plus,slinear,slinear,none,odd,False,360,0.610804758156,0.54126108137,0.625396772081,0.584514101405
False,plus,plus,slinear,slinear,none,odd,False,370,0.610804758156,0.559485633404,0.628757654649,0.593639553917
False,plus,plus,slinear,slinear,none,odd,False,380,0.610804758156,0.556047249943,0.643744688223,0.610669184387
False,plus,plus,slinear,slinear,none,odd,False,390,0.610804758156,0.511381082816,0.634094759478,0.602560973062
False,plus,plus,slinear,slinear,none,odd,False,400,0.610804758156,0.481916699939,0.574127144833,0.562232268473
False,plus,plus,slinear,slinear,none,odd,False,410,0.610804758156,0.329733800211,0.476060964498,0.515387595939
False,plus,plus,slinear,slinear,none,odd,False,420,0.610804758156,0.199746494782,0.360836096399,0.441813735234
False,plus,plus,slinear,slinear,none,odd,True,350,0.596862327095,0.547694360021,0.628249037321,0.580822857791
False,plus,plus,slinear,slinear,none,odd,True,360,0.596862327095,0.547488427837,0.634028485374,0.581581436393
False,plus,plus,slinear,slinear,none,odd,True,370,0.596862327095,0.566663108887,0.637084724714,0.590058417646
False,plus,plus,slinear,slinear,none,odd,True,380,0.596862327095,0.563304581417,0.652070605185,0.606413406374
False,plus,plus,slinear,slinear,none,odd,True,390,0.596862327095,0.514605897937,0.641612831017,0.597334946861
False,plus,plus,slinear,slinear,none,odd,True,400,0.596862327095,0.48068354224,0.579779682303,0.557190194996
False,plus,plus,slinear,slinear,none,odd,True,410,0.596862327095,0.326399508699,0.47976926793,0.512022945661
