InterceptSE,Slope SE,Constant Diode,Ex LUT Interpolation,Em LUT Interpolation,Ex LUT Split,Em LUT Split,Shift LUT?,Start of Correction Region,350 nm,360 nm,370 nm,380 nm
none,none,True,quadratic,slinear,odd,even,False,430,0.752247312752,0.749478391306,0.718298902058,0.809296656536
none,none,False,quadratic,slinear,odd,odd,False,430,0.758563341831,0.73897407103,0.72160918396,0.808243349292
none,none,True,quadratic,slinear,odd,odd,False,430,0.752003973071,0.737438207438,0.727240370206,0.808934830219
none,none,False,quadratic,quadratic,none,none,False,430,0.759805206566,0.749078898542,0.717461203718,0.80886552338
none,none,True,quadratic,quadratic,none,none,False,430,0.753234622975,0.747522494803,0.723054207892,0.809556082496
none,none,False,quadratic,quadratic,none,even,False,430,0.759694603041,0.753169669572,0.713131163468,0.808902087967
none,none,True,quadratic,quadratic,none,even,False,430,0.753125029017,0.751603809256,0.718697390739,0.809595235952
none,none,False,quadratic,quadratic,none,odd,False,430,0.759421373193,0.738916033368,0.72207806227,0.808185993794
none,none,True,quadratic,quadratic,none,odd,False,430,0.75285414241,0.737380071962,0.727713376286,0.808876126212
none,none,False,quadratic,quadratic,even,none,False,430,0.759805206566,0.749078898542,0.717461203718,0.80886552338
none,none,True,quadratic,quadratic,even,none,False,430,0.753234622975,0.747522494803,0.723054207892,0.809556082496
none,none,False,quadratic,quadratic,even,even,False,430,0.759694603041,0.753169669572,0.713131163468,0.808902087967
none,none,True,quadratic,quadratic,even,even,False,430,0.753125029017,0.751603809256,0.718697390739,0.809595235952
none,none,False,quadratic,quadratic,even,odd,False,430,0.759421373193,0.738916033368,0.72207806227,0.808185993794
none,none,True,quadratic,quadratic,even,odd,False,430,0.75285414241,0.737380071962,0.727713376286,0.808876126212
none,none,False,quadratic,quadratic,odd,none,False,430,0.759805206566,0.749078898542,0.717461203718,0.80886552338
none,none,True,quadratic,quadratic,odd,none,False,430,0.753234622975,0.747522494803,0.723054207892,0.809556082496
none,none,False,quadratic,quadratic,odd,even,False,430,0.759694603041,0.753169669572,0.713131163468,0.808902087967
none,none,True,quadratic,quadratic,odd,even,False,430,0.753125029017,0.751603809256,0.718697390739,0.809595235952
none,none,False,quadratic,quadratic,odd,odd,False,430,0.759421373193,0.738916033368,0.72207806227,0.808185993794
none,none,True,quadratic,quadratic,odd,odd,False,430,0.75285414241,0.737380071962,0.727713376286,0.808876126212
none,none,False,quadratic,cubic,none,none,False,430,0.759833142468,0.749161215758,0.717439983512,0.808875083194
none,none,True,quadratic,cubic,none,none,False,430,0.753262291944,0.747604459864,0.723033364442,0.809565615562
none,none,False,quadratic,cubic,none,even,False,430,0.759885610795,0.75303934875,0.713424865094,0.808848649129
none,none,True,quadratic,cubic,none,even,False,430,0.753314490667,0.751473807801,0.718992808203,0.809541711437
none,none,False,quadratic,cubic,none,odd,False,430,0.759434034243,0.738875263915,0.722069284072,0.808405897538
none,none,True,quadratic,cubic,none,odd,False,430,0.752866635248,0.737339395662,0.727704551159,0.809096359703
none,none,False,quadratic,cubic,even,none,False,430,0.759833142468,0.749161215758,0.717439983512,0.808875083194
none,none,True,quadratic,cubic,even,none,False,430,0.753262291944,0.747604459864,0.723033364442,0.809565615562
none,none,False,quadratic,cubic,even,even,False,430,0.759885610795,0.75303934875,0.713424865094,0.808848649129
none,none,True,quadratic,cubic,even,even,False,430,0.753314490667,0.751473807801,0.718992808203,0.809541711437
none,none,False,quadratic,cubic,even,odd,False,430,0.759434034243,0.738875263915,0.722069284072,0.808405897538
none,none,True,quadratic,cubic,even,odd,False,430,0.752866635248,0.737339395662,0.727704551159,0.809096359703
none,none,False,quadratic,cubic,odd,none,False,430,0.759833142468,0.749161215758,0.717439983512,0.808875083194
none,none,True,quadratic,cubic,odd,none,False,430,0.753262291944,0.747604459864,0.723033364442,0.809565615562
none,none,False,quadratic,cubic,odd,even,False,430,0.759885610795,0.75303934875,0.713424865094,0.808848649129
none,none,True,quadratic,cubic,odd,even,False,430,0.753314490667,0.751473807801,0.718992808203,0.809541711437
none,none,False,quadratic,cubic,odd,odd,False,430,0.759434034243,0.738875263915,0.722069284072,0.808405897538
none,none,True,quadratic,cubic,odd,odd,False,430,0.752866635248,0.737339395662,0.727704551159,0.809096359703
none,none,False,cubic,linear,none,none,False,430,0.759498217539,0.747920719164,0.717386599004,0.808745786947
none,none,True,cubic,linear,none,none,False,430,0.75293039091,0.746366794356,0.722980614985,0.809436790051
none,none,False,cubic,linear,none,even,False,430,0.758809278922,0.75103883673,0.712734693045,0.808603522694
none,none,True,cubic,linear,none,even,False,430,0.752247312752,0.749478391306,0.718298902058,0.809296656536
none,none,False,cubic,linear,none,odd,False,430,0.758563341831,0.73897407103,0.72160918396,0.808243349292
none,none,True,cubic,linear,none,odd,False,430,0.752003973071,0.737438207438,0.727240370206,0.808934830219
none,none,False,cubic,linear,even,none,False,430,0.759498217539,0.747920719164,0.717386599004,0.808745786947
none,none,True,cubic,linear,even,none,False,430,0.75293039091,0.746366794356,0.722980614985,0.809436790051
none,none,False,cubic,linear,even,even,False,430,0.758809278922,0.75103883673,0.712734693045,0.808603522694
none,none,True,cubic,linear,even,even,False,430,0.752247312752,0.749478391306,0.718298902058,0.809296656536
none,none,False,cubic,linear,even,odd,False,430,0.758563341831,0.73897407103,0.72160918396,0.808243349292
none,none,True,cubic,linear,even,odd,False,430,0.752003973071,0.737438207438,0.727240370206,0.808934830219
none,none,False,cubic,linear,odd,none,False,430,0.759498217539,0.747920719164,0.717386599004,0.808745786947
none,none,True,cubic,linear,odd,none,False,430,0.75293039091,0.746366794356,0.722980614985,0.809436790051
none,none,False,cubic,linear,odd,even,False,430,0.758809278922,0.75103883673,0.712734693045,0.808603522694
none,none,True,cubic,linear,odd,even,False,430,0.752247312752,0.749478391306,0.718298902058,0.809296656536
none,none,False,cubic,linear,odd,odd,False,430,0.758563341831,0.73897407103,0.72160918396,0.808243349292
none,none,True,cubic,linear,odd,odd,False,430,0.752003973071,0.737438207438,0.727240370206,0.808934830219
none,none,False,cubic,slinear,none,none,False,430,0.759498217539,0.747920719164,0.717386599004,0.808745786947
none,none,True,cubic,slinear,none,none,False,430,0.75293039091,0.746366794356,0.722980614985,0.809436790051
none,none,False,cubic,slinear,none,even,False,430,0.758809278922,0.75103883673,0.712734693045,0.808603522694
none,none,True,cubic,slinear,none,even,False,430,0.752247312752,0.749478391306,0.718298902058,0.809296656536
none,none,False,cubic,slinear,none,odd,False,430,0.758563341831,0.73897407103,0.72160918396,0.808243349292
none,none,True,cubic,slinear,none,odd,False,430,0.752003973071,0.737438207438,0.727240370206,0.808934830219
none,none,False,cubic,slinear,even,none,False,430,0.759498217539,0.747920719164,0.717386599004,0.808745786947
none,none,True,cubic,slinear,even,none,False,430,0.75293039091,0.746366794356,0.722980614985,0.809436790051
none,none,False,cubic,slinear,even,even,False,430,0.758809278922,0.75103883673,0.712734693045,0.808603522694
none,none,True,cubic,slinear,even,even,False,430,0.752247312752,0.749478391306,0.718298902058,0.809296656536
none,none,False,cubic,slinear,even,odd,False,430,0.758563341831,0.73897407103,0.72160918396,0.808243349292
none,none,True,cubic,slinear,even,odd,False,430,0.752003973071,0.737438207438,0.727240370206,0.808934830219
none,none,False,cubic,slinear,odd,none,False,430,0.759498217539,0.747920719164,0.717386599004,0.808745786947
none,none,True,cubic,slinear,odd,none,False,430,0.75293039091,0.746366794356,0.722980614985,0.809436790051
none,none,False,cubic,slinear,odd,even,False,430,0.758809278922,0.75103883673,0.712734693045,0.808603522694
none,none,True,cubic,slinear,odd,even,False,430,0.752247312752,0.749478391306,0.718298902058,0.809296656536
none,none,False,cubic,slinear,odd,odd,False,430,0.758563341831,0.73897407103,0.72160918396,0.808243349292
none,none,True,cubic,slinear,odd,odd,False,430,0.752003973071,0.737438207438,0.727240370206,0.808934830219
none,none,False,cubic,quadratic,none,none,False,430,0.759805206566,0.749078898542,0.717461203718,0.80886552338
none,none,True,cubic,quadratic,none,none,False,430,0.753234622975,0.747522494803,0.723054207892,0.809556082496
none,none,False,cubic,quadratic,none,even,False,430,0.759694603041,0.753169669572,0.713131163468,0.808902087967
none,none,True,cubic,quadratic,none,even,False,430,0.753125029017,0.751603809256,0.718697390739,0.809595235952
none,none,False,cubic,quadratic,none,odd,False,430,0.759421373193,0.738916033368,0.72207806227,0.808185993794
none,none,True,cubic,quadratic,none,odd,False,430,0.75285414241,0.737380071962,0.727713376286,0.808876126212
none,none,False,cubic,quadratic,even,none,False,430,0.759805206566,0.749078898542,0.717461203718,0.80886552338
none,none,True,cubic,quadratic,even,none,False,430,0.753234622975,0.747522494803,0.723054207892,0.809556082496
none,none,False,cubic,quadratic,even,even,False,430,0.759694603041,0.753169669572,0.713131163468,0.808902087967
none,none,True,cubic,quadratic,even,even,False,430,0.753125029017,0.751603809256,0.718697390739,0.809595235952
none,none,False,cubic,quadratic,even,odd,False,430,0.759421373193,0.738916033368,0.72207806227,0.808185993794
none,none,True,cubic,quadratic,even,odd,False,430,0.75285414241,0.737380071962,0.727713376286,0.808876126212
none,none,False,cubic,quadratic,odd,none,False,430,0.759805206566,0.749078898542,0.717461203718,0.80886552338
none,none,True,cubic,quadratic,odd,none,False,430,0.753234622975,0.747522494803,0.723054207892,0.809556082496
none,none,False,cubic,quadratic,odd,even,False,430,0.759694603041,0.753169669572,0.713131163468,0.808902087967
none,none,True,cubic,quadratic,odd,even,False,430,0.753125029017,0.751603809256,0.718697390739,0.809595235952
none,none,False,cubic,quadratic,odd,odd,False,430,0.759421373193,0.738916033368,0.72207806227,0.808185993794
none,none,True,cubic,quadratic,odd,odd,False,430,0.75285414241,0.737380071962,0.727713376286,0.808876126212
none,none,False,cubic,cubic,none,none,False,430,0.759833142468,0.749161215758,0.717439983512,0.808875083194
none,none,True,cubic,cubic,none,none,False,430,0.753262291944,0.747604459864,0.723033364442,0.809565615562
none,none,False,cubic,cubic,none,even,False,430,0.759885610795,0.75303934875,0.713424865094,0.808848649129
none,none,True,cubic,cubic,none,even,False,430,0.753314490667,0.751473807801,0.718992808203,0.809541711437
none,none,False,cubic,cubic,none,odd,False,430,0.759434034243,0.738875263915,0.722069284072,0.808405897538
none,none,True,cubic,cubic,none,odd,False,430,0.752866635248,0.737339395662,0.727704551159,0.809096359703
none,none,False,cubic,cubic,even,none,False,430,0.759833142468,0.749161215758,0.717439983512,0.808875083194
none,none,True,cubic,cubic,even,none,False,430,0.753262291944,0.747604459864,0.723033364442,0.809565615562
none,none,False,cubic,cubic,even,even,False,430,0.759885610795,0.75303934875,0.713424865094,0.808848649129
none,none,True,cubic,cubic,even,even,False,430,0.753314490667,0.751473807801,0.718992808203,0.809541711437
none,none,False,cubic,cubic,even,odd,False,430,0.759434034243,0.738875263915,0.722069284072,0.808405897538
none,none,True,cubic,cubic,even,odd,False,430,0.752866635248,0.737339395662,0.727704551159,0.809096359703
none,none,False,cubic,cubic,odd,none,False,430,0.759833142468,0.749161215758,0.717439983512,0.808875083194
none,none,True,cubic,cubic,odd,none,False,430,0.753262291944,0.747604459864,0.723033364442,0.809565615562
none,none,False,cubic,cubic,odd,even,False,430,0.759885610795,0.75303934875,0.713424865094,0.808848649129
none,none,True,cubic,cubic,odd,even,False,430,0.753314490667,0.751473807801,0.718992808203,0.809541711437
none,none,False,cubic,cubic,odd,odd,False,430,0.759434034243,0.738875263915,0.722069284072,0.808405897538
none,none,True,cubic,cubic,odd,odd,False,430,0.752866635248,0.737339395662,0.727704551159,0.809096359703
none,none,False,linear,linear,none,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,linear,linear,none,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,linear,linear,none,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,linear,linear,none,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,linear,linear,none,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,linear,linear,none,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,linear,linear,even,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,linear,linear,even,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,linear,linear,even,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,linear,linear,even,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,linear,linear,even,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,linear,linear,even,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,linear,linear,odd,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,linear,linear,odd,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,linear,linear,odd,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,linear,linear,odd,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,linear,linear,odd,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,linear,linear,odd,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,linear,slinear,none,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,linear,slinear,none,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,linear,slinear,none,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,linear,slinear,none,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,linear,slinear,none,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,linear,slinear,none,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,linear,slinear,even,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,linear,slinear,even,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,linear,slinear,even,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,linear,slinear,even,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,linear,slinear,even,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,linear,slinear,even,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,linear,slinear,odd,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,linear,slinear,odd,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,linear,slinear,odd,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,linear,slinear,odd,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,linear,slinear,odd,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,linear,slinear,odd,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,linear,quadratic,none,none,False,430,0.747918008753,0.753250854942,0.738777183551,0.821066713963
none,none,True,linear,quadratic,none,none,False,430,0.74124590233,0.75169730851,0.744766241847,0.822138125271
none,none,False,linear,quadratic,none,even,False,430,0.747802431553,0.757365862537,0.734329191053,0.821109415703
none,none,True,linear,quadratic,none,even,False,430,0.741131313943,0.755802782389,0.740289401245,0.822183812985
none,none,False,linear,quadratic,none,odd,False,430,0.747546955293,0.743029523829,0.743520591501,0.820371072993
none,none,True,linear,quadratic,none,odd,False,430,0.740878261123,0.74149647527,0.749554566798,0.82144148866
none,none,False,linear,quadratic,even,none,False,430,0.747918008753,0.753250854942,0.738777183551,0.821066713963
none,none,True,linear,quadratic,even,none,False,430,0.74124590233,0.75169730851,0.744766241847,0.822138125271
none,none,False,linear,quadratic,even,even,False,430,0.747802431553,0.757365862537,0.734329191053,0.821109415703
none,none,True,linear,quadratic,even,even,False,430,0.741131313943,0.755802782389,0.740289401245,0.822183812985
none,none,False,linear,quadratic,even,odd,False,430,0.747546955293,0.743029523829,0.743520591501,0.820371072993
none,none,True,linear,quadratic,even,odd,False,430,0.740878261123,0.74149647527,0.749554566798,0.82144148866
none,none,False,linear,quadratic,odd,none,False,430,0.747918008753,0.753250854942,0.738777183551,0.821066713963
none,none,True,linear,quadratic,odd,none,False,430,0.74124590233,0.75169730851,0.744766241847,0.822138125271
none,none,False,linear,quadratic,odd,even,False,430,0.747802431553,0.757365862537,0.734329191053,0.821109415703
none,none,True,linear,quadratic,odd,even,False,430,0.741131313943,0.755802782389,0.740289401245,0.822183812985
none,none,False,linear,quadratic,odd,odd,False,430,0.747546955293,0.743029523829,0.743520591501,0.820371072993
none,none,True,linear,quadratic,odd,odd,False,430,0.740878261123,0.74149647527,0.749554566798,0.82144148866
none,none,False,linear,cubic,none,none,False,430,0.747945527321,0.753333622721,0.738755260064,0.821076436685
none,none,True,linear,cubic,none,none,False,430,0.741273150559,0.75177972307,0.744744697342,0.822147821593
none,none,False,linear,cubic,none,even,False,430,0.747990386658,0.757234818765,0.734631792806,0.821055175808
none,none,True,linear,cubic,none,even,False,430,0.741317698417,0.755672059151,0.740593866216,0.822129465632
none,none,False,linear,cubic,none,odd,False,430,0.747559451038,0.742988487422,0.743511508828,0.820594240627
none,none,True,linear,cubic,none,odd,False,430,0.740890584215,0.741455531964,0.749545434227,0.821665095051
none,none,False,linear,cubic,even,none,False,430,0.747945527321,0.753333622721,0.738755260064,0.821076436685
none,none,True,linear,cubic,even,none,False,430,0.741273150559,0.75177972307,0.744744697342,0.822147821593
none,none,False,linear,cubic,even,even,False,430,0.747990386658,0.757234818765,0.734631792806,0.821055175808
none,none,True,linear,cubic,even,even,False,430,0.741317698417,0.755672059151,0.740593866216,0.822129465632
none,none,False,linear,cubic,even,odd,False,430,0.747559451038,0.742988487422,0.743511508828,0.820594240627
none,none,True,linear,cubic,even,odd,False,430,0.740890584215,0.741455531964,0.749545434227,0.821665095051
none,none,False,linear,cubic,odd,none,False,430,0.747945527321,0.753333622721,0.738755260064,0.821076436685
none,none,True,linear,cubic,odd,none,False,430,0.741273150559,0.75177972307,0.744744697342,0.822147821593
none,none,False,linear,cubic,odd,even,False,430,0.747990386658,0.757234818765,0.734631792806,0.821055175808
none,none,True,linear,cubic,odd,even,False,430,0.741317698417,0.755672059151,0.740593866216,0.822129465632
none,none,False,linear,cubic,odd,odd,False,430,0.747559451038,0.742988487422,0.743511508828,0.820594240627
none,none,True,linear,cubic,odd,odd,False,430,0.740890584215,0.741455531964,0.749545434227,0.821665095051
none,none,False,slinear,linear,none,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,slinear,linear,none,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,slinear,linear,none,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,slinear,linear,none,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,slinear,linear,none,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,slinear,linear,none,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,slinear,linear,even,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,slinear,linear,even,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,slinear,linear,even,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,slinear,linear,even,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,slinear,linear,even,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,slinear,linear,even,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,slinear,linear,odd,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,slinear,linear,odd,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,slinear,linear,odd,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,slinear,linear,odd,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,slinear,linear,odd,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,slinear,linear,odd,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,slinear,slinear,none,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,slinear,slinear,none,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,slinear,slinear,none,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,slinear,slinear,none,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,slinear,slinear,none,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,slinear,slinear,none,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,slinear,slinear,even,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,slinear,slinear,even,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,slinear,slinear,even,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,slinear,slinear,even,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,slinear,slinear,even,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,slinear,slinear,even,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,slinear,slinear,odd,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,slinear,slinear,odd,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,slinear,slinear,odd,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,slinear,slinear,odd,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,slinear,slinear,odd,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,slinear,slinear,odd,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,slinear,quadratic,none,none,False,430,0.747918008753,0.753250854942,0.738777183551,0.821066713963
none,none,True,slinear,quadratic,none,none,False,430,0.74124590233,0.75169730851,0.744766241847,0.822138125271
none,none,False,slinear,quadratic,none,even,False,430,0.747802431553,0.757365862537,0.734329191053,0.821109415703
none,none,True,slinear,quadratic,none,even,False,430,0.741131313943,0.755802782389,0.740289401245,0.822183812985
none,none,False,slinear,quadratic,none,odd,False,430,0.747546955293,0.743029523829,0.743520591501,0.820371072993
none,none,True,slinear,quadratic,none,odd,False,430,0.740878261123,0.74149647527,0.749554566798,0.82144148866
none,none,False,slinear,quadratic,even,none,False,430,0.747918008753,0.753250854942,0.738777183551,0.821066713963
none,none,True,slinear,quadratic,even,none,False,430,0.74124590233,0.75169730851,0.744766241847,0.822138125271
none,none,False,slinear,quadratic,even,even,False,430,0.747802431553,0.757365862537,0.734329191053,0.821109415703
none,none,True,slinear,quadratic,even,even,False,430,0.741131313943,0.755802782389,0.740289401245,0.822183812985
none,none,False,slinear,quadratic,even,odd,False,430,0.747546955293,0.743029523829,0.743520591501,0.820371072993
none,none,True,slinear,quadratic,even,odd,False,430,0.740878261123,0.74149647527,0.749554566798,0.82144148866
none,none,False,slinear,quadratic,odd,none,False,430,0.747918008753,0.753250854942,0.738777183551,0.821066713963
none,none,True,slinear,quadratic,odd,none,False,430,0.74124590233,0.75169730851,0.744766241847,0.822138125271
none,none,False,slinear,quadratic,odd,even,False,430,0.747802431553,0.757365862537,0.734329191053,0.821109415703
none,none,True,slinear,quadratic,odd,even,False,430,0.741131313943,0.755802782389,0.740289401245,0.822183812985
none,none,False,slinear,quadratic,odd,odd,False,430,0.747546955293,0.743029523829,0.743520591501,0.820371072993
none,none,True,slinear,quadratic,odd,odd,False,430,0.740878261123,0.74149647527,0.749554566798,0.82144148866
none,none,False,slinear,cubic,none,none,False,430,0.747945527321,0.753333622721,0.738755260064,0.821076436685
none,none,True,slinear,cubic,none,none,False,430,0.741273150559,0.75177972307,0.744744697342,0.822147821593
none,none,False,slinear,cubic,none,even,False,430,0.747990386658,0.757234818765,0.734631792806,0.821055175808
none,none,True,slinear,cubic,none,even,False,430,0.741317698417,0.755672059151,0.740593866216,0.822129465632
none,none,False,slinear,cubic,none,odd,False,430,0.747559451038,0.742988487422,0.743511508828,0.820594240627
none,none,True,slinear,cubic,none,odd,False,430,0.740890584215,0.741455531964,0.749545434227,0.821665095051
none,none,False,slinear,cubic,even,none,False,430,0.747945527321,0.753333622721,0.738755260064,0.821076436685
none,none,True,slinear,cubic,even,none,False,430,0.741273150559,0.75177972307,0.744744697342,0.822147821593
none,none,False,slinear,cubic,even,even,False,430,0.747990386658,0.757234818765,0.734631792806,0.821055175808
none,none,True,slinear,cubic,even,even,False,430,0.741317698417,0.755672059151,0.740593866216,0.822129465632
none,none,False,slinear,cubic,even,odd,False,430,0.747559451038,0.742988487422,0.743511508828,0.820594240627
none,none,True,slinear,cubic,even,odd,False,430,0.740890584215,0.741455531964,0.749545434227,0.821665095051
none,none,False,slinear,cubic,odd,none,False,430,0.747945527321,0.753333622721,0.738755260064,0.821076436685
none,none,True,slinear,cubic,odd,none,False,430,0.741273150559,0.75177972307,0.744744697342,0.822147821593
none,none,False,slinear,cubic,odd,even,False,430,0.747990386658,0.757234818765,0.734631792806,0.821055175808
none,none,True,slinear,cubic,odd,even,False,430,0.741317698417,0.755672059151,0.740593866216,0.822129465632
none,none,False,slinear,cubic,odd,odd,False,430,0.747559451038,0.742988487422,0.743511508828,0.820594240627
none,none,True,slinear,cubic,odd,odd,False,430,0.740890584215,0.741455531964,0.749545434227,0.821665095051
none,none,False,quadratic,linear,none,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,quadratic,linear,none,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,quadratic,linear,none,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,quadratic,linear,none,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,quadratic,linear,none,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,quadratic,linear,none,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,quadratic,linear,even,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,quadratic,linear,even,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,quadratic,linear,even,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,quadratic,linear,even,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,quadratic,linear,even,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,quadratic,linear,even,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,quadratic,linear,odd,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,quadratic,linear,odd,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,quadratic,linear,odd,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,quadratic,linear,odd,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,quadratic,linear,odd,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,quadratic,linear,odd,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,quadratic,slinear,none,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
