Shift LUT?,Intercept SE,Slope SE,Ex LUT Interpolation,Em LUT Interpolation,Ex LUT Split,Em LUT Split,Constant Diode,Start of Correction Region,0.04 mM,0.43 mM,4.3 mM
False,minus,minus,slinear,slinear,even,even,False,440,1.08111246953,1.29156122909,0.931244814538
False,minus,minus,slinear,slinear,even,even,True,440,1.08114586321,1.29042108891,0.929333449343
False,minus,minus,slinear,slinear,even,odd,False,440,1.069009508,1.27016241497,0.923034404721
False,minus,minus,slinear,slinear,even,odd,True,440,1.06902913177,1.26904899622,0.921132576182
False,minus,minus,slinear,slinear,odd,none,False,440,1.07334376475,1.27844103621,0.925261204637
False,minus,minus,slinear,slinear,odd,none,True,440,1.0733624189,1.27731878171,0.923355618547
False,minus,minus,slinear,slinear,odd,even,False,440,1.08111246953,1.29156122909,0.931244814538
False,minus,minus,slinear,slinear,odd,even,True,440,1.08114586321,1.29042108891,0.929333449343
False,minus,minus,slinear,slinear,odd,odd,False,440,1.069009508,1.27016241497,0.923034404721
False,minus,minus,slinear,slinear,odd,odd,True,440,1.06902913177,1.26904899622,0.921132576182
False,minus,minus,slinear,quadratic,none,none,False,440,1.07311468529,1.27806440429,0.924860874594
False,minus,minus,slinear,quadratic,none,none,True,440,1.07313388333,1.27694240093,0.922955626893
False,minus,minus,slinear,quadratic,none,even,False,440,1.07890439838,1.28935579823,0.929348406927
False,minus,minus,slinear,quadratic,none,even,True,440,1.07893236302,1.28821539813,0.927437875611
False,minus,minus,slinear,quadratic,none,odd,False,440,1.06692482974,1.2678967498,0.921421883205
False,minus,minus,slinear,quadratic,none,odd,True,440,1.06694485729,1.26678496879,0.919519343606
False,minus,minus,slinear,quadratic,even,none,False,440,1.07311468529,1.27806440429,0.924860874594
False,minus,minus,slinear,quadratic,even,none,True,440,1.07313388333,1.27694240093,0.922955626893
False,minus,minus,slinear,quadratic,even,even,False,440,1.07890439838,1.28935579823,0.929348406927
False,minus,minus,slinear,quadratic,even,even,True,440,1.07893236302,1.28821539813,0.927437875611
False,minus,minus,slinear,quadratic,even,odd,False,440,1.06692482974,1.2678967498,0.921421883205
False,minus,minus,slinear,quadratic,even,odd,True,440,1.06694485729,1.26678496879,0.919519343606
False,minus,minus,slinear,quadratic,odd,none,False,440,1.07311468529,1.27806440429,0.924860874594
False,minus,minus,slinear,quadratic,odd,none,True,440,1.07313388333,1.27694240093,0.922955626893
False,minus,minus,slinear,quadratic,odd,even,False,440,1.07890439838,1.28935579823,0.929348406927
False,minus,minus,slinear,quadratic,odd,even,True,440,1.07893236302,1.28821539813,0.927437875611
False,minus,minus,slinear,quadratic,odd,odd,False,440,1.06692482974,1.2678967498,0.921421883205
False,minus,minus,slinear,quadratic,odd,odd,True,440,1.06694485729,1.26678496879,0.919519343606
False,minus,minus,slinear,cubic,none,none,False,440,1.07317636047,1.27802010191,0.924786371289
False,minus,minus,slinear,cubic,none,none,True,440,1.07319565137,1.27689815841,0.922881086998
False,minus,minus,slinear,cubic,none,even,False,440,1.07866639755,1.28912343146,0.929153528877
False,minus,minus,slinear,cubic,none,even,True,440,1.07869282575,1.28798258432,0.927242501122
False,minus,minus,slinear,cubic,none,odd,False,440,1.06690361355,1.26777986544,0.921262121136
False,minus,minus,slinear,cubic,none,odd,True,440,1.06692366668,1.2666685572,0.919359646704
False,minus,minus,slinear,cubic,even,none,False,440,1.07317636047,1.27802010191,0.924786371289
False,minus,minus,slinear,cubic,even,none,True,440,1.07319565137,1.27689815841,0.922881086998
False,minus,minus,slinear,cubic,even,even,False,440,1.07866639755,1.28912343146,0.929153528877
False,minus,minus,slinear,cubic,even,even,True,440,1.07869282575,1.28798258432,0.927242501122
False,minus,minus,slinear,cubic,even,odd,False,440,1.06690361355,1.26777986544,0.921262121136
False,minus,minus,slinear,cubic,even,odd,True,440,1.06692366668,1.2666685572,0.919359646704
False,minus,minus,slinear,cubic,odd,none,False,440,1.07317636047,1.27802010191,0.924786371289
False,minus,minus,slinear,cubic,odd,none,True,440,1.07319565137,1.27689815841,0.922881086998
False,minus,minus,slinear,cubic,odd,even,False,440,1.07866639755,1.28912343146,0.929153528877
False,minus,minus,slinear,cubic,odd,even,True,440,1.07869282575,1.28798258432,0.927242501122
False,minus,minus,slinear,cubic,odd,odd,False,440,1.06690361355,1.26777986544,0.921262121136
False,minus,minus,slinear,cubic,odd,odd,True,440,1.06692366668,1.2666685572,0.919359646704
False,minus,minus,quadratic,linear,none,none,False,440,1.07334376475,1.27844103621,0.925261204637
False,minus,minus,quadratic,linear,none,none,True,440,1.0733624189,1.27731878171,0.923355618547
False,minus,minus,quadratic,linear,none,even,False,440,1.08111246953,1.29156122909,0.931244814538
False,minus,minus,quadratic,linear,none,even,True,440,1.08114586321,1.29042108891,0.929333449343
False,minus,minus,quadratic,linear,none,odd,False,440,1.069009508,1.27016241497,0.923034404721
False,minus,minus,quadratic,linear,none,odd,True,440,1.06902913177,1.26904899622,0.921132576182
False,minus,minus,quadratic,linear,even,none,False,440,1.07334376475,1.27844103621,0.925261204637
False,minus,minus,quadratic,linear,even,none,True,440,1.0733624189,1.27731878171,0.923355618547
False,minus,minus,quadratic,linear,even,even,False,440,1.08111246953,1.29156122909,0.931244814538
False,minus,minus,quadratic,linear,even,even,True,440,1.08114586321,1.29042108891,0.929333449343
False,minus,minus,quadratic,linear,even,odd,False,440,1.069009508,1.27016241497,0.923034404721
False,minus,minus,quadratic,linear,even,odd,True,440,1.06902913177,1.26904899622,0.921132576182
False,minus,minus,quadratic,linear,odd,none,False,440,1.07334376475,1.27844103621,0.925261204637
False,minus,minus,quadratic,linear,odd,none,True,440,1.0733624189,1.27731878171,0.923355618547
False,minus,minus,quadratic,linear,odd,even,False,440,1.08111246953,1.29156122909,0.931244814538
False,minus,minus,quadratic,linear,odd,even,True,440,1.08114586321,1.29042108891,0.929333449343
False,minus,minus,quadratic,linear,odd,odd,False,440,1.069009508,1.27016241497,0.923034404721
False,minus,minus,quadratic,linear,odd,odd,True,440,1.06902913177,1.26904899622,0.921132576182
False,minus,minus,quadratic,slinear,none,none,False,440,1.07334376475,1.27844103621,0.925261204637
False,minus,minus,quadratic,slinear,none,none,True,440,1.0733624189,1.27731878171,0.923355618547
False,minus,minus,quadratic,slinear,none,even,False,440,1.08111246953,1.29156122909,0.931244814538
False,minus,minus,quadratic,slinear,none,even,True,440,1.08114586321,1.29042108891,0.929333449343
False,minus,minus,quadratic,slinear,none,odd,False,440,1.069009508,1.27016241497,0.923034404721
False,minus,minus,quadratic,slinear,none,odd,True,440,1.06902913177,1.26904899622,0.921132576182
False,minus,minus,quadratic,slinear,even,none,False,440,1.07334376475,1.27844103621,0.925261204637
False,minus,minus,quadratic,slinear,even,none,True,440,1.0733624189,1.27731878171,0.923355618547
False,minus,minus,quadratic,slinear,even,even,False,440,1.08111246953,1.29156122909,0.931244814538
False,minus,minus,quadratic,slinear,even,even,True,440,1.08114586321,1.29042108891,0.929333449343
False,minus,minus,quadratic,slinear,even,odd,False,440,1.069009508,1.27016241497,0.923034404721
False,minus,minus,quadratic,slinear,even,odd,True,440,1.06902913177,1.26904899622,0.921132576182
False,minus,minus,quadratic,slinear,odd,none,False,440,1.07334376475,1.27844103621,0.925261204637
False,minus,minus,quadratic,slinear,odd,none,True,440,1.0733624189,1.27731878171,0.923355618547
False,minus,minus,quadratic,slinear,odd,even,False,440,1.08111246953,1.29156122909,0.931244814538
False,minus,minus,quadratic,slinear,odd,even,True,440,1.08114586321,1.29042108891,0.929333449343
False,minus,minus,quadratic,slinear,odd,odd,False,440,1.069009508,1.27016241497,0.923034404721
False,minus,minus,quadratic,slinear,odd,odd,True,440,1.06902913177,1.26904899622,0.921132576182
False,minus,minus,quadratic,quadratic,none,none,False,440,1.07311468529,1.27806440429,0.924860874594
False,minus,minus,quadratic,quadratic,none,none,True,440,1.07313388333,1.27694240093,0.922955626893
False,minus,minus,quadratic,quadratic,none,even,False,440,1.07890439838,1.28935579823,0.929348406927
False,minus,minus,quadratic,quadratic,none,even,True,440,1.07893236302,1.28821539813,0.927437875611
False,minus,minus,quadratic,quadratic,none,odd,False,440,1.06692482974,1.2678967498,0.921421883205
False,minus,minus,quadratic,quadratic,none,odd,True,440,1.06694485729,1.26678496879,0.919519343606
False,minus,minus,quadratic,quadratic,even,none,False,440,1.07311468529,1.27806440429,0.924860874594
False,minus,minus,quadratic,quadratic,even,none,True,440,1.07313388333,1.27694240093,0.922955626893
False,minus,minus,quadratic,quadratic,even,even,False,440,1.07890439838,1.28935579823,0.929348406927
False,minus,minus,quadratic,quadratic,even,even,True,440,1.07893236302,1.28821539813,0.927437875611
False,minus,minus,quadratic,quadratic,even,odd,False,440,1.06692482974,1.2678967498,0.921421883205
False,minus,minus,quadratic,quadratic,even,odd,True,440,1.06694485729,1.26678496879,0.919519343606
False,minus,minus,quadratic,quadratic,odd,none,False,440,1.07311468529,1.27806440429,0.924860874594
False,minus,minus,quadratic,quadratic,odd,none,True,440,1.07313388333,1.27694240093,0.922955626893
False,minus,minus,quadratic,quadratic,odd,even,False,440,1.07890439838,1.28935579823,0.929348406927
False,minus,minus,quadratic,quadratic,odd,even,True,440,1.07893236302,1.28821539813,0.927437875611
False,minus,minus,quadratic,quadratic,odd,odd,False,440,1.06692482974,1.2678967498,0.921421883205
False,minus,minus,quadratic,quadratic,odd,odd,True,440,1.06694485729,1.26678496879,0.919519343606
False,minus,minus,quadratic,cubic,none,none,False,440,1.07317636047,1.27802010191,0.924786371289
False,minus,minus,quadratic,cubic,none,none,True,440,1.07319565137,1.27689815841,0.922881086998
False,minus,minus,quadratic,cubic,none,even,False,440,1.07866639755,1.28912343146,0.929153528877
False,minus,minus,quadratic,cubic,none,even,True,440,1.07869282575,1.28798258432,0.927242501122
False,minus,minus,quadratic,cubic,none,odd,False,440,1.06690361355,1.26777986544,0.921262121136
False,minus,minus,quadratic,cubic,none,odd,True,440,1.06692366668,1.2666685572,0.919359646704
False,minus,minus,quadratic,cubic,even,none,False,440,1.07317636047,1.27802010191,0.924786371289
False,minus,minus,quadratic,cubic,even,none,True,440,1.07319565137,1.27689815841,0.922881086998
False,minus,minus,quadratic,cubic,even,even,False,440,1.07866639755,1.28912343146,0.929153528877
False,minus,minus,quadratic,cubic,even,even,True,440,1.07869282575,1.28798258432,0.927242501122
False,minus,minus,quadratic,cubic,even,odd,False,440,1.06690361355,1.26777986544,0.921262121136
False,minus,minus,quadratic,cubic,even,odd,True,440,1.06692366668,1.2666685572,0.919359646704
False,minus,minus,quadratic,cubic,odd,none,False,440,1.07317636047,1.27802010191,0.924786371289
False,minus,minus,quadratic,cubic,odd,none,True,440,1.07319565137,1.27689815841,0.922881086998
False,minus,minus,quadratic,cubic,odd,even,False,440,1.07866639755,1.28912343146,0.929153528877
False,minus,minus,quadratic,cubic,odd,even,True,440,1.07869282575,1.28798258432,0.927242501122
False,minus,minus,quadratic,cubic,odd,odd,False,440,1.06690361355,1.26777986544,0.921262121136
False,minus,minus,quadratic,cubic,odd,odd,True,440,1.06692366668,1.2666685572,0.919359646704
False,minus,minus,cubic,linear,none,none,False,440,1.07334376475,1.27844103621,0.925261204637
False,minus,minus,cubic,linear,none,none,True,440,1.0733624189,1.27731878171,0.923355618547
False,minus,minus,cubic,linear,none,even,False,440,1.08111246953,1.29156122909,0.931244814538
False,minus,minus,cubic,linear,none,even,True,440,1.08114586321,1.29042108891,0.929333449343
False,minus,minus,cubic,linear,none,odd,False,440,1.069009508,1.27016241497,0.923034404721
False,minus,minus,cubic,linear,none,odd,True,440,1.06902913177,1.26904899622,0.921132576182
False,minus,minus,cubic,linear,even,none,False,440,1.07334376475,1.27844103621,0.925261204637
False,minus,minus,cubic,linear,even,none,True,440,1.0733624189,1.27731878171,0.923355618547
False,minus,minus,cubic,linear,even,even,False,440,1.08111246953,1.29156122909,0.931244814538
False,minus,minus,cubic,linear,even,even,True,440,1.08114586321,1.29042108891,0.929333449343
False,minus,minus,cubic,linear,even,odd,False,440,1.069009508,1.27016241497,0.923034404721
False,minus,minus,cubic,linear,even,odd,True,440,1.06902913177,1.26904899622,0.921132576182
False,minus,minus,cubic,linear,odd,none,False,440,1.07334376475,1.27844103621,0.925261204637
False,minus,minus,cubic,linear,odd,none,True,440,1.0733624189,1.27731878171,0.923355618547
False,minus,minus,cubic,linear,odd,even,False,440,1.08111246953,1.29156122909,0.931244814538
False,minus,minus,cubic,linear,odd,even,True,440,1.08114586321,1.29042108891,0.929333449343
False,minus,minus,cubic,linear,odd,odd,False,440,1.069009508,1.27016241497,0.923034404721
False,minus,minus,cubic,linear,odd,odd,True,440,1.06902913177,1.26904899622,0.921132576182
False,minus,minus,cubic,slinear,none,none,False,440,1.07334376475,1.27844103621,0.925261204637
False,minus,minus,cubic,slinear,none,none,True,440,1.0733624189,1.27731878171,0.923355618547
False,minus,minus,cubic,slinear,none,even,False,440,1.08111246953,1.29156122909,0.931244814538
False,minus,minus,cubic,slinear,none,even,True,440,1.08114586321,1.29042108891,0.929333449343
False,minus,minus,cubic,slinear,none,odd,False,440,1.069009508,1.27016241497,0.923034404721
False,minus,minus,cubic,slinear,none,odd,True,440,1.06902913177,1.26904899622,0.921132576182
False,minus,minus,cubic,slinear,even,none,False,440,1.07334376475,1.27844103621,0.925261204637
False,minus,minus,cubic,slinear,even,none,True,440,1.0733624189,1.27731878171,0.923355618547
False,minus,minus,cubic,slinear,even,even,False,440,1.08111246953,1.29156122909,0.931244814538
False,minus,minus,cubic,slinear,even,even,True,440,1.08114586321,1.29042108891,0.929333449343
False,minus,minus,cubic,slinear,even,odd,False,440,1.069009508,1.27016241497,0.923034404721
False,minus,minus,cubic,slinear,even,odd,True,440,1.06902913177,1.26904899622,0.921132576182
False,minus,minus,cubic,slinear,odd,none,False,440,1.07334376475,1.27844103621,0.925261204637
False,minus,minus,cubic,slinear,odd,none,True,440,1.0733624189,1.27731878171,0.923355618547
False,minus,minus,cubic,slinear,odd,even,False,440,1.08111246953,1.29156122909,0.931244814538
False,minus,minus,cubic,slinear,odd,even,True,440,1.08114586321,1.29042108891,0.929333449343
False,minus,minus,cubic,slinear,odd,odd,False,440,1.069009508,1.27016241497,0.923034404721
False,minus,minus,cubic,slinear,odd,odd,True,440,1.06902913177,1.26904899622,0.921132576182
False,minus,minus,cubic,quadratic,none,none,False,440,1.07311468529,1.27806440429,0.924860874594
False,minus,minus,cubic,quadratic,none,none,True,440,1.07313388333,1.27694240093,0.922955626893
False,minus,minus,cubic,quadratic,none,even,False,440,1.07890439838,1.28935579823,0.929348406927
False,minus,minus,cubic,quadratic,none,even,True,440,1.07893236302,1.28821539813,0.927437875611
False,minus,minus,cubic,quadratic,none,odd,False,440,1.06692482974,1.2678967498,0.921421883205
False,minus,minus,cubic,quadratic,none,odd,True,440,1.06694485729,1.26678496879,0.919519343606
False,minus,minus,cubic,quadratic,even,none,False,440,1.07311468529,1.27806440429,0.924860874594
False,minus,minus,cubic,quadratic,even,none,True,440,1.07313388333,1.27694240093,0.922955626893
False,minus,minus,cubic,quadratic,even,even,False,440,1.07890439838,1.28935579823,0.929348406927
False,minus,minus,cubic,quadratic,even,even,True,440,1.07893236302,1.28821539813,0.927437875611
False,minus,minus,cubic,quadratic,even,odd,False,440,1.06692482974,1.2678967498,0.921421883205
False,minus,minus,cubic,quadratic,even,odd,True,440,1.06694485729,1.26678496879,0.919519343606
False,minus,minus,cubic,quadratic,odd,none,False,440,1.07311468529,1.27806440429,0.924860874594
False,minus,minus,cubic,quadratic,odd,none,True,440,1.07313388333,1.27694240093,0.922955626893
False,minus,minus,cubic,quadratic,odd,even,False,440,1.07890439838,1.28935579823,0.929348406927
False,minus,minus,cubic,quadratic,odd,even,True,440,1.07893236302,1.28821539813,0.927437875611
False,minus,minus,cubic,quadratic,odd,odd,False,440,1.06692482974,1.2678967498,0.921421883205
False,minus,minus,cubic,quadratic,odd,odd,True,440,1.06694485729,1.26678496879,0.919519343606
